product_name,category,rating,url,source,budget_band,rating_band,price
B00IRVNGZ0,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_1?ie=UTF8&adId=A017333618YH3XKAADS5U&adOffset=0&qualifier=1680073169&id=568893426983845&widgetName=sp_browse_thematic&url=%2FNankings-Enriched-Lavender-Muscles-Refreshing%2Fdp%2FB07CDDNJRZ%3Fpsc%3D1%26pd_rd_w%3DyQkOp%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DBTGC78M54GAGGQ1VG0D7%26pd_rd_wg%3DCHtqu%26pd_rd_r%3D5945f45b-a3b7-4dfb-bc9b-593d98ada067%26ref_%3Dsspa_dk_browse_1,Amazon,unknown,excellent,0
B00IROPDPS,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_2?ie=UTF8&adId=A04757671KGG9KDUK9U26&adOffset=0&qualifier=1680073169&id=568893426983845&widgetName=sp_browse_thematic&url=%2FNankings-Unscented-Aching-Muscles-Refreshing%2Fdp%2FB07B2RD412%3Fpsc%3D1%26pd_rd_w%3DyQkOp%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DBTGC78M54GAGGQ1VG0D7%26pd_rd_wg%3DCHtqu%26pd_rd_r%3D5945f45b-a3b7-4dfb-bc9b-593d98ada067%26ref_%3Dsspa_dk_browse_2,Amazon,unknown,excellent,0
B00IRMZ6S4,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_3?ie=UTF8&adId=A09741072OG2IN91S81K5&adOffset=0&qualifier=1680073169&id=568893426983845&widgetName=sp_browse_thematic&url=%2FLavenflo-Infused-Lavender-Essential-Refreshing%2Fdp%2FB08LDTPNV7%3Fpsc%3D1%26pd_rd_w%3DyQkOp%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DBTGC78M54GAGGQ1VG0D7%26pd_rd_wg%3DCHtqu%26pd_rd_r%3D5945f45b-a3b7-4dfb-bc9b-593d98ada067%26ref_%3Dsspa_dk_browse_3,Amazon,unknown,excellent,0
B00IRGVPW6,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_4?ie=UTF8&adId=A01841043QXXJBLGG2INT&adOffset=0&qualifier=1680073169&id=568893426983845&widgetName=sp_browse_thematic&url=%2FUtkarsh-Magnesium-Sulphate-MgSO4-7H2O-Sulphur-12%2Fdp%2FB085WXBYMD%3Fpsc%3D1%26pd_rd_w%3DyQkOp%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DBTGC78M54GAGGQ1VG0D7%26pd_rd_wg%3DCHtqu%26pd_rd_r%3D5945f45b-a3b7-4dfb-bc9b-593d98ada067%26ref_%3Dsspa_dk_browse_4,Amazon,unknown,excellent,0
B00IR3DL9O,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_5?ie=UTF8&adId=A000063733NWTZV58P7QO&adOffset=0&qualifier=1680073169&id=568893426983845&widgetName=sp_browse_thematic&url=%2FKhadi-Natural-Lavender-Basil-Bath%2Fdp%2FB00BXTD0HW%3Fpsc%3D1%26pd_rd_w%3DyQkOp%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DBTGC78M54GAGGQ1VG0D7%26pd_rd_wg%3DCHtqu%26pd_rd_r%3D5945f45b-a3b7-4dfb-bc9b-593d98ada067%26ref_%3Dsspa_dk_browse_5,Amazon,unknown,excellent,0
B00IQMG5QW,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_0?ie=UTF8&adId=A05918851V6HIY2OSSD5M&adOffset=0&qualifier=1680073171&id=7792530952625777&widgetName=sp_browse_thematic&url=%2FKimirica-Valentine-Goodness-Extracts-Pro-Vitamin%2Fdp%2FB099F65W77%3Fpsc%3D1%26pd_rd_w%3DIBRqT%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DDKHBGESBNP056RATCSR5%26pd_rd_wg%3Dlz5Ez%26pd_rd_r%3D45b98596-12f9-494f-9f17-3b5a9bb7655b%26ref_%3Dsspa_dk_browse_0,Amazon,unknown,excellent,0
B00IQ4T3D2,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_1?ie=UTF8&adId=A017333618YH3XKAADS5U&adOffset=0&qualifier=1680073171&id=7792530952625777&widgetName=sp_browse_thematic&url=%2FNankings-Enriched-Lavender-Muscles-Refreshing%2Fdp%2FB07CDDNJRZ%3Fpsc%3D1%26pd_rd_w%3DIBRqT%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DDKHBGESBNP056RATCSR5%26pd_rd_wg%3Dlz5Ez%26pd_rd_r%3D45b98596-12f9-494f-9f17-3b5a9bb7655b%26ref_%3Dsspa_dk_browse_1,Amazon,unknown,excellent,0
B00IPTSPXC,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_2?ie=UTF8&adId=A04757671KGG9KDUK9U26&adOffset=0&qualifier=1680073171&id=7792530952625777&widgetName=sp_browse_thematic&url=%2FNankings-Unscented-Aching-Muscles-Refreshing%2Fdp%2FB07B2RD412%3Fpsc%3D1%26pd_rd_w%3DIBRqT%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DDKHBGESBNP056RATCSR5%26pd_rd_wg%3Dlz5Ez%26pd_rd_r%3D45b98596-12f9-494f-9f17-3b5a9bb7655b%26ref_%3Dsspa_dk_browse_2,Amazon,unknown,excellent,0
B00IPQO0W0,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_3?ie=UTF8&adId=A09741072OG2IN91S81K5&adOffset=0&qualifier=1680073171&id=7792530952625777&widgetName=sp_browse_thematic&url=%2FLavenflo-Infused-Lavender-Essential-Refreshing%2Fdp%2FB08LDTPNV7%3Fpsc%3D1%26pd_rd_w%3DIBRqT%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DDKHBGESBNP056RATCSR5%26pd_rd_wg%3Dlz5Ez%26pd_rd_r%3D45b98596-12f9-494f-9f17-3b5a9bb7655b%26ref_%3Dsspa_dk_browse_3,Amazon,unknown,excellent,0
B00IP42FBA,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_4?ie=UTF8&adId=A01841043QXXJBLGG2INT&adOffset=0&qualifier=1680073171&id=7792530952625777&widgetName=sp_browse_thematic&url=%2FUtkarsh-Magnesium-Sulphate-MgSO4-7H2O-Sulphur-12%2Fdp%2FB085WXBYMD%3Fpsc%3D1%26pd_rd_w%3DIBRqT%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DDKHBGESBNP056RATCSR5%26pd_rd_wg%3Dlz5Ez%26pd_rd_r%3D45b98596-12f9-494f-9f17-3b5a9bb7655b%26ref_%3Dsspa_dk_browse_4,Amazon,unknown,excellent,0
B00IOZWC2M,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_5?ie=UTF8&adId=A04899513V5MURO92RAZ1&adOffset=0&qualifier=1680073171&id=7792530952625777&widgetName=sp_browse_thematic&url=%2FELYSIUM-ELY1005-Elysium-Epsom-Lavender%2Fdp%2FB07BXKNDV6%3Fpsc%3D1%26pd_rd_w%3DIBRqT%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DDKHBGESBNP056RATCSR5%26pd_rd_wg%3Dlz5Ez%26pd_rd_r%3D45b98596-12f9-494f-9f17-3b5a9bb7655b%26ref_%3Dsspa_dk_browse_5,Amazon,unknown,excellent,0
B00INB4HZW,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_0?ie=UTF8&adId=A05918851V6HIY2OSSD5M&adOffset=0&qualifier=1680073174&id=6382423318016828&widgetName=sp_browse_thematic&url=%2FKimirica-Valentine-Goodness-Extracts-Pro-Vitamin%2Fdp%2FB099F65W77%3Fpsc%3D1%26pd_rd_w%3DyuGzn%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3D5ZG1RT8ESEFZ0P73MSQ2%26pd_rd_wg%3Da2sDv%26pd_rd_r%3Dc7cea152-9a2f-420e-8f5e-edd9fd6a182f%26ref_%3Dsspa_dk_browse_0,Amazon,unknown,excellent,0
B00IN1PUZ8,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_1?ie=UTF8&adId=A017333618YH3XKAADS5U&adOffset=0&qualifier=1680073174&id=6382423318016828&widgetName=sp_browse_thematic&url=%2FNankings-Enriched-Lavender-Muscles-Refreshing%2Fdp%2FB07CDDNJRZ%3Fpsc%3D1%26pd_rd_w%3DyuGzn%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3D5ZG1RT8ESEFZ0P73MSQ2%26pd_rd_wg%3Da2sDv%26pd_rd_r%3Dc7cea152-9a2f-420e-8f5e-edd9fd6a182f%26ref_%3Dsspa_dk_browse_1,Amazon,unknown,excellent,0
B00IMU4SXU,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_2?ie=UTF8&adId=A04757671KGG9KDUK9U26&adOffset=0&qualifier=1680073174&id=6382423318016828&widgetName=sp_browse_thematic&url=%2FNankings-Unscented-Aching-Muscles-Refreshing%2Fdp%2FB07B2RD412%3Fpsc%3D1%26pd_rd_w%3DyuGzn%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3D5ZG1RT8ESEFZ0P73MSQ2%26pd_rd_wg%3Da2sDv%26pd_rd_r%3Dc7cea152-9a2f-420e-8f5e-edd9fd6a182f%26ref_%3Dsspa_dk_browse_2,Amazon,unknown,excellent,0
B00IMLLW6A,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_3?ie=UTF8&adId=A09741072OG2IN91S81K5&adOffset=0&qualifier=1680073174&id=6382423318016828&widgetName=sp_browse_thematic&url=%2FLavenflo-Infused-Lavender-Essential-Refreshing%2Fdp%2FB08LDTPNV7%3Fpsc%3D1%26pd_rd_w%3DyuGzn%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3D5ZG1RT8ESEFZ0P73MSQ2%26pd_rd_wg%3Da2sDv%26pd_rd_r%3Dc7cea152-9a2f-420e-8f5e-edd9fd6a182f%26ref_%3Dsspa_dk_browse_3,Amazon,unknown,excellent,0
B00IMHN0B4,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_4?ie=UTF8&adId=A01841043QXXJBLGG2INT&adOffset=0&qualifier=1680073174&id=6382423318016828&widgetName=sp_browse_thematic&url=%2FUtkarsh-Magnesium-Sulphate-MgSO4-7H2O-Sulphur-12%2Fdp%2FB085WXBYMD%3Fpsc%3D1%26pd_rd_w%3DyuGzn%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3D5ZG1RT8ESEFZ0P73MSQ2%26pd_rd_wg%3Da2sDv%26pd_rd_r%3Dc7cea152-9a2f-420e-8f5e-edd9fd6a182f%26ref_%3Dsspa_dk_browse_4,Amazon,unknown,excellent,0
B00IM7O15S,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_5?ie=UTF8&adId=A000063733NWTZV58P7QO&adOffset=0&qualifier=1680073174&id=6382423318016828&widgetName=sp_browse_thematic&url=%2FKhadi-Natural-Lavender-Basil-Bath%2Fdp%2FB00BXTD0HW%3Fpsc%3D1%26pd_rd_w%3DyuGzn%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3D5ZG1RT8ESEFZ0P73MSQ2%26pd_rd_wg%3Da2sDv%26pd_rd_r%3Dc7cea152-9a2f-420e-8f5e-edd9fd6a182f%26ref_%3Dsspa_dk_browse_5,Amazon,unknown,excellent,0
B00IM0FSCA,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_0?ie=UTF8&adId=A05918851V6HIY2OSSD5M&adOffset=0&qualifier=1680073176&id=3527194268279707&widgetName=sp_browse_thematic&url=%2FKimirica-Valentine-Goodness-Extracts-Pro-Vitamin%2Fdp%2FB099F65W77%3Fpsc%3D1%26pd_rd_w%3D01ewU%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DRC8QXFMN5TF268CYB487%26pd_rd_wg%3DXhrRL%26pd_rd_r%3Dffb8a1f1-0ebc-4b6b-999d-c492395ff43f%26ref_%3Dsspa_dk_browse_0,Amazon,unknown,excellent,0
B00ILQUAE6,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_1?ie=UTF8&adId=A017333618YH3XKAADS5U&adOffset=0&qualifier=1680073176&id=3527194268279707&widgetName=sp_browse_thematic&url=%2FNankings-Enriched-Lavender-Muscles-Refreshing%2Fdp%2FB07CDDNJRZ%3Fpsc%3D1%26pd_rd_w%3D01ewU%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DRC8QXFMN5TF268CYB487%26pd_rd_wg%3DXhrRL%26pd_rd_r%3Dffb8a1f1-0ebc-4b6b-999d-c492395ff43f%26ref_%3Dsspa_dk_browse_1,Amazon,unknown,excellent,0
B00ILH0IE2,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_2?ie=UTF8&adId=A04757671KGG9KDUK9U26&adOffset=0&qualifier=1680073176&id=3527194268279707&widgetName=sp_browse_thematic&url=%2FNankings-Unscented-Aching-Muscles-Refreshing%2Fdp%2FB07B2RD412%3Fpsc%3D1%26pd_rd_w%3D01ewU%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DRC8QXFMN5TF268CYB487%26pd_rd_wg%3DXhrRL%26pd_rd_r%3Dffb8a1f1-0ebc-4b6b-999d-c492395ff43f%26ref_%3Dsspa_dk_browse_2,Amazon,unknown,excellent,0
B00ILGOVXM,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_3?ie=UTF8&adId=A09741072OG2IN91S81K5&adOffset=0&qualifier=1680073176&id=3527194268279707&widgetName=sp_browse_thematic&url=%2FLavenflo-Infused-Lavender-Essential-Refreshing%2Fdp%2FB08LDTPNV7%3Fpsc%3D1%26pd_rd_w%3D01ewU%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DRC8QXFMN5TF268CYB487%26pd_rd_wg%3DXhrRL%26pd_rd_r%3Dffb8a1f1-0ebc-4b6b-999d-c492395ff43f%26ref_%3Dsspa_dk_browse_3,Amazon,unknown,excellent,0
B00ILCCUN4,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_4?ie=UTF8&adId=A01841043QXXJBLGG2INT&adOffset=0&qualifier=1680073176&id=3527194268279707&widgetName=sp_browse_thematic&url=%2FUtkarsh-Magnesium-Sulphate-MgSO4-7H2O-Sulphur-12%2Fdp%2FB085WXBYMD%3Fpsc%3D1%26pd_rd_w%3D01ewU%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DRC8QXFMN5TF268CYB487%26pd_rd_wg%3DXhrRL%26pd_rd_r%3Dffb8a1f1-0ebc-4b6b-999d-c492395ff43f%26ref_%3Dsspa_dk_browse_4,Amazon,unknown,excellent,0
B00IL8EG1M,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_5?ie=UTF8&adId=A000063733NWTZV58P7QO&adOffset=0&qualifier=1680073176&id=3527194268279707&widgetName=sp_browse_thematic&url=%2FKhadi-Natural-Lavender-Basil-Bath%2Fdp%2FB00BXTD0HW%3Fpsc%3D1%26pd_rd_w%3D01ewU%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3DRC8QXFMN5TF268CYB487%26pd_rd_wg%3DXhrRL%26pd_rd_r%3Dffb8a1f1-0ebc-4b6b-999d-c492395ff43f%26ref_%3Dsspa_dk_browse_5,Amazon,unknown,excellent,0
B00IKTU2XS,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_0?ie=UTF8&adId=A05918851V6HIY2OSSD5M&adOffset=0&qualifier=1680073178&id=8361917909206546&widgetName=sp_browse_thematic&url=%2FKimirica-Valentine-Goodness-Extracts-Pro-Vitamin%2Fdp%2FB099F65W77%3Fpsc%3D1%26pd_rd_w%3DrFs1A%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3D1KTWGF1W0FSS5ZVXXDA7%26pd_rd_wg%3DEWHz2%26pd_rd_r%3Df734708e-4a62-4f9d-903f-ba8a72d81d9b%26ref_%3Dsspa_dk_browse_0,Amazon,unknown,excellent,0
B00IKM5MMG,Bath Salts,5.0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=sspa_dk_browse_1?ie=UTF8&adId=A017333618YH3XKAADS5U&adOffset=0&qualifier=1680073178&id=8361917909206546&widgetName=sp_browse_thematic&url=%2FNankings-Enriched-Lavender-Muscles-Refreshing%2Fdp%2FB07CDDNJRZ%3Fpsc%3D1%26pd_rd_w%3DrFs1A%26content-id%3Damzn1.sym.ae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_p%3Dae8aecd9-c026-4fdb-87e7-77b5dfadbf30%26pf_rd_r%3D1KTWGF1W0FSS5ZVXXDA7%26pd_rd_wg%3DEWHz2%26pd_rd_r%3Df734708e-4a62-4f9d-903f-ba8a72d81d9b%26ref_%3Dsspa_dk_browse_1,Amazon,unknown,excellent,0
Rice Sake Bath,Bath Soaks & Bubble Bath,4.5,,Sephora,high,excellent,0
Chill Pills,Bath Soaks & Bubble Bath,4.5,,Sephora,medium,excellent,0
Bath Gem Effervescent CBD Mineral Soak for Relaxation & Recovery,Bath Soaks & Bubble Bath,4.5,,Sephora,medium,excellent,0
Crème Brûlée Honey Bath,Bath Soaks & Bubble Bath,4.0,,Sephora,high,good,0
Moroccan Rose Otto Bath Oil,Bath Soaks & Bubble Bath,3.5,,Sephora,high,average,0
Fizzing Bath Star Mini - Surprise Flowers,Bath Soaks & Bubble Bath,3.5,,Sephora,low,average,0
Spirulina Microalgae - Vitamin C Probiotic Supplement,Beauty Supplements,5.0,,Sephora,high,excellent,0
Chlorella Microalgae - Pro-Collagen Blend Supplement,Beauty Supplements,5.0,,Sephora,high,excellent,0
Irish Moss Algae - Vitamin C + E Supplement,Beauty Supplements,5.0,,Sephora,high,excellent,0
ANTIOXIDANT Inner Beauty Boost,Beauty Supplements,5.0,,Sephora,high,excellent,0
Power Within Skin & Scalp Collagen Gummies,Beauty Supplements,5.0,,Sephora,medium,excellent,0
Mushroom Coffee Mix with Lion's Mane & Chaga,Beauty Supplements,5.0,,Sephora,medium,excellent,0
Mushroom Matcha Drink Mix with Lion's Mane & Ginger,Beauty Supplements,5.0,,Sephora,medium,excellent,0
Original Turmeric Tonic for Skin Glow + Debloat,Beauty Supplements,5.0,,Sephora,medium,excellent,0
Matcha Turmeric Tonic for Skin Glow + Metabolism,Beauty Supplements,5.0,,Sephora,medium,excellent,0
Perfect Attendance Immunity Chews,Beauty Supplements,5.0,,Sephora,medium,excellent,0
Variety Pack Chews,Beauty Supplements,5.0,,Sephora,medium,excellent,0
SuperBeauty™ Antioxidant Skin Protection,Beauty Supplements,5.0,,Sephora,high,excellent,0
Within Women's Digestive Enzyme Dietary Supplement,Beauty Supplements,5.0,,Sephora,high,excellent,0
The Super Elixir™,Beauty Supplements,5.0,,Sephora,high,excellent,0
Welle Intentioned 30 Day Programme,Beauty Supplements,5.0,,Sephora,high,excellent,0
Sephora Collection x OLLY: Goodbye Stress Travel Size,Beauty Supplements,5.0,,Sephora,low,excellent,0
Sephora Collection x OLLY: Flawless Complexion Travel Size,Beauty Supplements,5.0,,Sephora,low,excellent,0
COLLAGEN Inner Beauty Boost,Beauty Supplements,4.5,,Sephora,high,excellent,0
GLOW ADVANCED Inner Beauty Powder,Beauty Supplements,4.5,,Sephora,high,excellent,0
HYDRATION Inner Beauty Boost,Beauty Supplements,4.5,,Sephora,high,excellent,0
SLEEP Inner Beauty Powder,Beauty Supplements,4.5,,Sephora,high,excellent,0
Significant Other Hair Fortifying Vitamin Gummies,Beauty Supplements,4.5,,Sephora,medium,excellent,0
"B. Well Vegan Omega 3, 6, 9 + Biotin Supplements for Healthy Hair",Beauty Supplements,4.5,,Sephora,high,excellent,0
Vinexpert Dietary Supplements,Beauty Supplements,4.5,,Sephora,medium,excellent,0
Anti-Aging Collagen Elixir,Beauty Supplements,4.5,,Sephora,high,excellent,0
Sampler Pack,Beauty Supplements,4.5,,Sephora,medium,excellent,0
Cacao Turmeric Tonic for Skin Glow + Destress,Beauty Supplements,4.5,,Sephora,medium,excellent,0
GOOPGLOW Morning Skin Superpowder,Beauty Supplements,4.5,,Sephora,high,excellent,0
Nerd Alert Energy Chews,Beauty Supplements,4.5,,Sephora,medium,excellent,0
Mighty Night Overnight Renewal Supplement,Beauty Supplements,4.5,,Sephora,high,excellent,0
OMG! Omega The Great Fish Oil Supplement,Beauty Supplements,4.5,,Sephora,medium,excellent,0
Big Chill™ Stress Management Supplement,Beauty Supplements,4.5,,Sephora,medium,excellent,0
Collagen POP + Vitamin C Dissolvable Tablets,Beauty Supplements,4.5,,Sephora,low,excellent,0
Moody Bird™ PMS Support Supplement,Beauty Supplements,4.5,,Sephora,medium,excellent,0
Here Comes The Sun Vitamin D Supplement,Beauty Supplements,4.5,,Sephora,medium,excellent,0
SuperYou® Daily Stress Management,Beauty Supplements,4.5,,Sephora,high,excellent,0
SuperHair™ Daily Hair Nutrition,Beauty Supplements,4.5,,Sephora,high,excellent,0
Magnesi-Om™,Beauty Supplements,4.5,,Sephora,high,excellent,0
Spirit Dust®,Beauty Supplements,4.5,,Sephora,high,excellent,0
Cosmic Matcha™,Beauty Supplements,4.5,,Sephora,high,excellent,0
Power Dust®,Beauty Supplements,4.5,,Sephora,high,excellent,0
Beauty Dust Box,Beauty Supplements,4.5,,Sephora,high,excellent,0
Health & Weight Management Dietary Supplements,Beauty Supplements,4.5,,Sephora,high,excellent,0
Omega 3 Dietary Supplement,Beauty Supplements,4.5,,Sephora,high,excellent,0
Sleep Booster,Beauty Supplements,4.5,,Sephora,high,excellent,0
Sakara Life Super Powder,Beauty Supplements,4.5,,Sephora,high,excellent,0
Sephora Collection x OLLY: Lustrous Hair,Beauty Supplements,4.5,,Sephora,medium,excellent,0
Hydrate! Reusable Glass Straw Set,Beauty Supplements,4.5,,Sephora,medium,excellent,0
Sephora Collection x OLLY: Goodbye Stress,Beauty Supplements,4.5,,Sephora,medium,excellent,0
Marine Collagen,Beauty Supplements,4.5,,Sephora,high,excellent,0
EradiKate™ Acne Treatment,Blemish & Acne Treatments,4.5,,Sephora,medium,excellent,0
EradiKate® Daily Cleanser Acne Treatment,Blemish & Acne Treatments,4.5,,Sephora,high,excellent,0
Clarifying Body Spray,Blemish & Acne Treatments,4.5,,Sephora,high,excellent,0
Max Complexion Correction Pads,Blemish & Acne Treatments,4.5,,Sephora,high,excellent,0
Potent-C™ Vitamin C Targeted Spot Brightener,Blemish & Acne Treatments,4.5,,Sephora,high,excellent,0
Emergency Blemish Relief,Blemish & Acne Treatments,4.5,,Sephora,medium,excellent,0
Adapalene Gel 0.1% Acne Treatment,Blemish & Acne Treatments,4.5,,Sephora,high,excellent,0
ClearCalm Non-Drying Acne Treatment Gel,Blemish & Acne Treatments,4.5,,Sephora,medium,excellent,0
Clear Skin Days by Sephora Collection Mattifying Booster Powder,Blemish & Acne Treatments,4.5,,Sephora,low,excellent,0
Charcoal Spot Corrector,Blemish & Acne Treatments,4.0,,Sephora,medium,good,0
Acne Solutions™ Clinical Clearing Gel,Blemish & Acne Treatments,4.0,,Sephora,medium,good,0
Acne Solutions™ Cleansing Gel,Blemish & Acne Treatments,4.0,,Sephora,medium,good,0
Breakout Clearing Booster,Blemish & Acne Treatments,4.0,,Sephora,medium,good,0
Cicapair™ Tiger Grass Camo Drops SPF 44,Blemish & Acne Treatments,4.0,,Sephora,high,good,0
Skin Rescue Acne Clearing Pads with White Clay,Blemish & Acne Treatments,4.0,,Sephora,medium,good,0
ESPADA Blue Light Acne Treatment,Blemish & Acne Treatments,4.0,,Sephora,high,good,0
EradiKate® Salicylic Acid Acne Treatment,Blemish & Acne Treatments,4.0,,Sephora,high,good,0
EradiKate™ Mask Foam-Activated Acne Treatment,Blemish & Acne Treatments,4.0,,Sephora,high,good,0
